ten,twen,threefive,fifty,sixty,sevenfive,nine
44.7058823529,45.2941176471,42.9411764706,40.0,35.2941176471,29.4117647059,13.5294117647
46.6666666667,46.6666666667,43.3333333333,40.0,34.4444444444,35.5555555556,18.8888888889
49.2307692308,50.0,47.6923076923,47.6923076923,42.3076923077,35.3846153846,19.2307692308
50.0,49.0909090909,47.2727272727,47.2727272727,41.8181818182,39.0909090909,28.1818181818
48.5714285714,48.5714285714,48.5714285714,47.1428571429,44.2857142857,41.4285714286,20.0
50.0,46.6666666667,46.6666666667,41.6666666667,43.3333333333,40.0,33.3333333333
50.0,50.0,50.0,46.3636363636,40.9090909091,34.5454545455,16.3636363636
47.0,47.0,47.0,45.0,43.0,40.0,35.0
40.9090909091,40.9090909091,38.1818181818,37.2727272727,33.6363636364,23.6363636364,17.2727272727
49.1666666667,49.1666666667,47.5,46.6666666667,42.5,32.5,20.8333333333
47.0,47.0,46.0,43.0,44.0,40.0,30.0
50.0,48.3333333333,48.3333333333,43.3333333333,36.6666666667,33.3333333333,19.1666666667
43.75,43.75,41.25,40.0,38.75,31.25,17.5
50.0,50.0,50.0,50.0,47.5,45.0,18.75
48.5714285714,50.0,48.5714285714,45.7142857143,41.4285714286,35.7142857143,17.1428571429
46.6666666667,46.6666666667,43.3333333333,41.1111111111,37.7777777778,35.5555555556,15.5555555556
41.1111111111,43.3333333333,40.0,34.4444444444,32.2222222222,30.0,15.5555555556
50.0,48.125,47.5,45.0,41.25,36.875,16.875
42.8571428571,42.8571428571,41.4285714286,41.4285714286,37.1428571429,30.0,17.1428571429
48.75,50.0,47.5,47.5,45.0,43.75,28.75
40.9090909091,40.9090909091,40.0,39.0909090909,31.8181818182,27.2727272727,16.3636363636
50.0,50.0,50.0,50.0,45.0,47.5,30.0
50.0,50.0,48.5714285714,48.5714285714,42.8571428571,35.7142857143,20.0
48.75,46.25,47.5,43.75,41.25,38.75,16.25
50.0,50.0,47.2727272727,46.3636363636,41.8181818182,36.3636363636,20.0
50.0,48.1818181818,47.2727272727,45.4545454545,43.6363636364,41.8181818182,28.1818181818
42.2222222222,41.1111111111,38.8888888889,37.7777777778,34.4444444444,27.7777777778,13.3333333333
43.6363636364,44.5454545455,40.9090909091,40.0,36.3636363636,29.0909090909,14.5454545455
48.1818181818,48.1818181818,41.8181818182,35.4545454545,31.8181818182,28.1818181818,17.2727272727
49.2857142857,49.2857142857,48.5714285714,45.7142857143,38.5714285714,37.8571428571,21.4285714286
50.0,50.0,50.0,50.0,50.0,50.0,46.6666666667
50.0,48.0,44.6666666667,42.6666666667,40.6666666667,33.3333333333,14.0
50.0,48.0,46.0,45.0,44.0,35.0,27.0
50.0,45.8333333333,46.6666666667,44.1666666667,38.3333333333,35.0,23.3333333333
48.5714285714,48.5714285714,48.5714285714,44.2857142857,40.0,40.0,17.1428571429
40.9090909091,40.0,40.0,39.0909090909,34.5454545455,26.3636363636,17.2727272727
44.0,44.0,44.0,42.0,40.0,40.0,28.0
47.2727272727,46.3636363636,44.5454545455,41.8181818182,39.0909090909,35.4545454545,23.6363636364
50.0,47.7777777778,43.3333333333,44.4444444444,38.8888888889,35.5555555556,21.1111111111
49.2307692308,50.0,47.6923076923,47.6923076923,42.3076923077,35.3846153846,19.2307692308
49.2857142857,47.1428571429,42.8571428571,42.1428571429,37.8571428571,25.7142857143,18.5714285714
47.6923076923,46.9230769231,44.6153846154,43.8461538462,41.5384615385,40.0,24.6153846154
48.5714285714,48.5714285714,48.5714285714,47.1428571429,47.1428571429,44.2857142857,28.5714285714
50.0,50.0,50.0,50.0,50.0,50.0,46.6666666667
50.0,48.8888888889,47.7777777778,44.4444444444,42.2222222222,36.6666666667,24.4444444444
50.0,50.0,50.0,48.75,46.25,40.0,28.75
50.0,50.0,47.1428571429,44.2857142857,40.0,37.1428571429,20.0
50.0,49.0,49.0,47.0,47.0,42.0,17.0
50.0,50.0,50.0,50.0,45.0,42.5,37.5
48.4615384615,46.9230769231,46.1538461538,45.3846153846,40.0,32.3076923077,22.3076923077
44.5454545455,43.6363636364,37.2727272727,38.1818181818,31.8181818182,27.2727272727,9.09090909091
49.2307692308,46.9230769231,46.9230769231,44.6153846154,39.2307692308,32.3076923077,16.1538461538
48.4615384615,49.2307692308,46.9230769231,45.3846153846,42.3076923077,38.4615384615,19.2307692308
50.0,50.0,50.0,50.0,50.0,50.0,43.3333333333
48.75,50.0,50.0,47.5,42.5,42.5,33.75
45.4545454545,45.4545454545,44.5454545455,42.7272727273,40.0,39.0909090909,30.9090909091
50.0,50.0,48.1818181818,40.9090909091,38.1818181818,30.9090909091,13.6363636364
40.9090909091,40.9090909091,38.1818181818,40.0,36.3636363636,26.3636363636,17.2727272727
42.7272727273,42.7272727273,40.9090909091,38.1818181818,31.8181818182,30.0,15.4545454545
50.0,50.0,50.0,45.8333333333,42.5,34.1666666667,20.0
50.0,50.0,50.0,50.0,49.0,46.0,27.0
47.2727272727,46.3636363636,46.3636363636,46.3636363636,46.3636363636,39.0909090909,29.0909090909
50.0,49.4117647059,47.6470588235,45.2941176471,41.7647058824,36.4705882353,15.8823529412
48.75,47.5,46.875,39.375,40.0,35.0,18.75
45.8333333333,46.6666666667,44.1666666667,39.1666666667,41.6666666667,40.0,24.1666666667
41.6666666667,41.6666666667,41.6666666667,35.8333333333,35.0,27.5,20.0
49.2857142857,47.8571428571,45.0,42.1428571429,40.0,34.2857142857,19.2857142857
48.125,48.125,47.5,43.75,40.0,33.75,15.625
50.0,50.0,50.0,50.0,50.0,50.0,43.3333333333
44.4444444444,43.3333333333,42.2222222222,41.1111111111,37.7777777778,36.6666666667,17.7777777778
50.0,50.0,50.0,50.0,46.0,46.0,30.0
48.0,45.0,41.0,43.0,37.0,35.0,28.0
50.0,50.0,48.0,46.0,38.0,36.0,24.0
48.5714285714,47.1428571429,45.7142857143,40.0,40.7142857143,31.4285714286,15.0
40.9090909091,40.9090909091,38.1818181818,40.0,36.3636363636,26.3636363636,17.2727272727
40.9090909091,40.0,38.1818181818,36.3636363636,36.3636363636,35.4545454545,17.2727272727
44.2857142857,43.5714285714,41.4285714286,40.7142857143,37.8571428571,32.1428571429,15.0
50.0,48.1818181818,47.2727272727,45.4545454545,43.6363636364,41.8181818182,28.1818181818
46.6666666667,45.8333333333,43.3333333333,42.5,41.6666666667,37.5,25.8333333333
48.5714285714,48.5714285714,48.5714285714,45.7142857143,42.8571428571,38.5714285714,24.2857142857
43.3333333333,43.3333333333,42.0,38.6666666667,34.0,30.0,12.6666666667
45.5555555556,45.5555555556,45.5555555556,42.2222222222,38.8888888889,33.3333333333,20.0
48.75,48.75,48.75,48.75,47.5,45.0,30.0
50.0,50.0,49.0,49.0,42.0,40.0,18.0
45.5555555556,44.4444444444,45.5555555556,42.2222222222,37.7777777778,34.4444444444,20.0
50.0,48.0,46.0,45.0,44.0,35.0,27.0
50.0,50.0,50.0,48.3333333333,48.3333333333,46.6666666667,23.3333333333
47.0,48.0,46.0,42.0,43.0,33.0,18.0
45.5555555556,45.5555555556,44.4444444444,38.8888888889,38.8888888889,34.4444444444,18.8888888889
42.2222222222,40.0,36.6666666667,32.2222222222,28.8888888889,26.6666666667,14.4444444444
49.0909090909,50.0,48.1818181818,45.4545454545,40.9090909091,41.8181818182,30.0
47.5,46.6666666667,44.1666666667,44.1666666667,43.3333333333,36.6666666667,25.8333333333
40.9090909091,40.9090909091,40.0,37.2727272727,32.7272727273,25.4545454545,17.2727272727
50.0,50.0,50.0,45.4545454545,40.9090909091,32.7272727273,13.6363636364
45.3846153846,43.8461538462,43.0769230769,39.2307692308,30.7692307692,26.9230769231,13.0769230769
45.0,44.0,41.0,40.0,38.0,32.0,19.0
46.6666666667,44.4444444444,44.4444444444,41.1111111111,38.8888888889,38.8888888889,16.6666666667
44.0,45.0,45.0,39.0,39.0,35.0,17.0
48.3333333333,49.1666666667,45.8333333333,42.5,39.1666666667,32.5,14.1666666667
50.0,50.0,50.0,50.0,50.0,50.0,50.0
48.5714285714,45.7142857143,46.4285714286,42.8571428571,42.8571428571,36.4285714286,22.1428571429
50.0,49.0,48.0,47.0,46.0,43.0,29.0
49.2307692308,47.6923076923,45.3846153846,43.8461538462,37.6923076923,33.8461538462,20.7692307692
46.9230769231,47.6923076923,46.1538461538,43.8461538462,36.1538461538,34.6153846154,13.8461538462
48.75,48.75,46.25,46.25,45.0,38.75,22.5
50.0,50.0,50.0,46.0,46.0,40.0,24.0
47.6923076923,47.6923076923,46.9230769231,43.0769230769,40.0,31.5384615385,14.6153846154
49.0,49.0,50.0,47.0,40.0,33.0,16.0
50.0,50.0,50.0,48.75,45.0,35.0,28.75
48.0,48.0,48.0,42.0,42.0,35.0,26.0
48.0,48.0,48.0,42.0,42.0,35.0,26.0
49.2857142857,49.2857142857,45.7142857143,43.5714285714,41.4285714286,39.2857142857,20.7142857143
50.0,50.0,50.0,50.0,48.3333333333,45.0,28.3333333333
50.0,50.0,49.0,50.0,50.0,47.0,34.0
40.9090909091,40.9090909091,40.0,35.4545454545,32.7272727273,28.1818181818,16.3636363636
45.5555555556,46.6666666667,45.5555555556,43.3333333333,38.8888888889,32.2222222222,17.7777777778
48.75,47.5,47.5,42.5,38.75,31.25,20.0
50.0,50.0,50.0,50.0,50.0,50.0,43.3333333333
50.0,50.0,47.5,44.1666666667,43.3333333333,37.5,15.0
50.0,48.1818181818,48.1818181818,46.3636363636,39.0909090909,36.3636363636,29.0909090909
46.6666666667,49.1666666667,48.3333333333,46.6666666667,38.3333333333,37.5,23.3333333333
47.2727272727,46.3636363636,43.6363636364,42.7272727273,40.0,38.1818181818,23.6363636364
42.5,40.8333333333,40.8333333333,35.8333333333,34.1666666667,33.3333333333,15.8333333333
50.0,50.0,48.0,43.0,41.0,33.0,19.0
50.0,48.6666666667,48.0,42.0,38.6666666667,27.3333333333,16.6666666667
40.0,38.1818181818,38.1818181818,36.3636363636,33.6363636364,28.1818181818,17.2727272727
48.5714285714,48.5714285714,45.0,43.5714285714,42.1428571429,35.7142857143,20.7142857143
49.3333333333,49.3333333333,46.0,43.3333333333,44.0,32.0,15.3333333333
43.3333333333,43.3333333333,43.3333333333,43.3333333333,38.8888888889,33.3333333333,14.4444444444
46.4705882353,45.8823529412,42.9411764706,43.5294117647,40.5882352941,34.7058823529,17.0588235294
44.5454545455,44.5454545455,42.7272727273,40.9090909091,38.1818181818,33.6363636364,14.5454545455
45.5555555556,46.6666666667,46.6666666667,42.2222222222,40.0,35.5555555556,17.7777777778
48.75,48.75,47.5,43.75,37.5,35.0,22.5
49.2307692308,46.9230769231,46.9230769231,44.6153846154,39.2307692308,32.3076923077,16.1538461538
49.2307692308,46.9230769231,46.9230769231,44.6153846154,39.2307692308,32.3076923077,16.1538461538
46.4285714286,45.0,44.2857142857,38.5714285714,36.4285714286,32.1428571429,16.4285714286
49.2307692308,50.0,47.6923076923,47.6923076923,42.3076923077,35.3846153846,19.2307692308
50.0,50.0,50.0,40.0,42.5,40.0,25.0
49.2857142857,47.1428571429,46.4285714286,44.2857142857,40.0,35.0,22.8571428571
50.0,50.0,48.5714285714,45.7142857143,40.0,32.8571428571,14.2857142857
45.5555555556,45.5555555556,45.5555555556,41.1111111111,40.0,34.4444444444,15.5555555556
50.0,48.75,45.0,41.25,39.375,36.875,16.875
42.3076923077,42.3076923077,41.5384615385,40.0,36.1538461538,29.2307692308,19.2307692308
40.0,40.0,37.2727272727,37.2727272727,34.5454545455,28.1818181818,13.6363636364
50.0,50.0,50.0,49.0,49.0,49.0,29.0
47.7777777778,50.0,50.0,38.8888888889,38.8888888889,35.5555555556,24.4444444444
46.6666666667,46.0,46.0,42.6666666667,38.0,33.3333333333,16.0
40.9090909091,40.9090909091,39.0909090909,37.2727272727,36.3636363636,26.3636363636,16.3636363636
50.0,50.0,50.0,50.0,44.2857142857,44.2857142857,25.7142857143
50.0,50.0,50.0,50.0,50.0,45.0,32.0
46.6666666667,45.5555555556,46.6666666667,41.1111111111,38.8888888889,32.2222222222,16.6666666667
48.5714285714,49.2857142857,47.1428571429,47.1428571429,42.1428571429,35.7142857143,20.7142857143
40.0,38.1818181818,38.1818181818,34.5454545455,33.6363636364,26.3636363636,18.1818181818
50.0,50.0,50.0,48.8888888889,45.5555555556,41.1111111111,20.0
40.0,40.0,40.0,37.0,32.0,32.0,21.0
46.4705882353,45.8823529412,45.2941176471,40.0,37.0588235294,32.9411764706,12.9411764706
50.0,46.9230769231,46.1538461538,43.8461538462,44.6153846154,37.6923076923,22.3076923077
42.5,42.5,42.5,41.25,35.0,31.25,17.5
48.4615384615,50.0,46.1538461538,44.6153846154,42.3076923077,33.0769230769,19.2307692308
47.2727272727,46.3636363636,45.4545454545,43.6363636364,42.7272727273,39.0909090909,31.8181818182
46.6666666667,46.6666666667,44.4444444444,38.8888888889,35.5555555556,32.2222222222,18.8888888889
50.0,49.2307692308,47.6923076923,46.1538461538,42.3076923077,37.6923076923,18.4615384615
50.0,50.0,49.0909090909,47.2727272727,48.1818181818,45.4545454545,28.1818181818
46.3636363636,46.3636363636,47.2727272727,43.6363636364,40.9090909091,40.0,16.3636363636
40.0,38.0,39.0,38.0,36.0,31.0,21.0
50.0,49.1666666667,49.1666666667,45.0,37.5,34.1666666667,16.6666666667
47.2727272727,45.4545454545,46.3636363636,37.2727272727,39.0909090909,35.4545454545,16.3636363636
40.9090909091,40.9090909091,39.0909090909,39.0909090909,31.8181818182,27.2727272727,18.1818181818
47.0,47.0,45.0,40.0,32.0,28.0,13.0
50.0,47.5,47.5,47.5,47.5,46.25,33.75
48.75,48.75,48.75,48.75,46.25,42.5,28.75
49.2307692308,49.2307692308,45.3846153846,43.0769230769,39.2307692308,36.1538461538,19.2307692308
45.5555555556,46.6666666667,43.3333333333,42.2222222222,35.5555555556,34.4444444444,14.4444444444
49.0,49.0,46.0,44.0,46.0,42.0,30.0
47.6923076923,46.1538461538,43.0769230769,40.7692307692,37.6923076923,35.3846153846,16.1538461538
46.6666666667,46.6666666667,46.6666666667,37.7777777778,35.5555555556,32.2222222222,15.5555555556
49.0,47.0,49.0,44.0,39.0,35.0,20.0
49.0909090909,48.1818181818,45.4545454545,43.6363636364,40.9090909091,31.8181818182,15.4545454545
40.9090909091,40.9090909091,40.0,38.1818181818,32.7272727273,27.2727272727,18.1818181818
48.8235294118,47.6470588235,44.1176470588,41.1764705882,38.8235294118,33.5294117647,14.1176470588
50.0,48.6666666667,46.0,41.3333333333,39.3333333333,35.3333333333,16.0
43.3333333333,41.6666666667,41.6666666667,39.1666666667,37.5,34.1666666667,14.1666666667
49.2857142857,48.5714285714,47.8571428571,41.4285714286,40.7142857143,38.5714285714,21.4285714286
50.0,50.0,50.0,48.0,45.0,46.0,32.0
46.6666666667,46.6666666667,46.6666666667,44.4444444444,37.7777777778,36.6666666667,15.5555555556
48.5714285714,47.8571428571,45.0,43.5714285714,37.1428571429,35.0,15.7142857143
48.0,48.0,48.0,42.0,42.0,35.0,26.0
45.0,45.0,45.0,42.0,40.0,31.0,16.0
50.0,50.0,50.0,50.0,50.0,50.0,43.3333333333
50.0,50.0,48.0,46.0,42.0,37.0,20.0
49.0909090909,48.1818181818,45.4545454545,43.6363636364,40.9090909091,31.8181818182,15.4545454545
50.0,50.0,50.0,47.1428571429,45.7142857143,45.7142857143,25.7142857143
50.0,50.0,50.0,49.0,46.0,40.0,18.0
40.9090909091,40.9090909091,39.0909090909,36.3636363636,35.4545454545,26.3636363636,16.3636363636
40.9090909091,40.0,40.0,37.2727272727,34.5454545455,25.4545454545,17.2727272727
46.4285714286,46.4285714286,46.4285714286,44.2857142857,40.7142857143,32.1428571429,15.7142857143
49.2307692308,48.4615384615,46.9230769231,43.8461538462,37.6923076923,31.5384615385,18.4615384615
49.2307692308,49.2307692308,47.6923076923,48.4615384615,41.5384615385,38.4615384615,27.6923076923
46.875,45.625,46.25,42.5,40.625,31.875,11.875
50.0,50.0,50.0,48.5714285714,44.2857142857,42.8571428571,27.1428571429
50.0,48.4615384615,46.1538461538,44.6153846154,40.7692307692,32.3076923077,19.2307692308
50.0,50.0,50.0,50.0,48.8888888889,50.0,33.3333333333
44.5454545455,43.6363636364,43.6363636364,40.0,35.4545454545,28.1818181818,13.6363636364
50.0,50.0,50.0,50.0,50.0,50.0,46.6666666667
44.2857142857,43.5714285714,39.2857142857,36.4285714286,34.2857142857,31.4285714286,15.0
49.2857142857,49.2857142857,48.5714285714,45.7142857143,44.2857142857,40.0,22.8571428571
50.0,48.1818181818,43.6363636364,42.7272727273,41.8181818182,35.4545454545,22.7272727273
45.0,44.2857142857,40.7142857143,41.4285714286,36.4285714286,32.8571428571,14.2857142857
42.8571428571,42.8571428571,42.8571428571,37.1428571429,35.7142857143,34.2857142857,18.5714285714
50.0,50.0,50.0,48.8888888889,47.7777777778,46.6666666667,35.5555555556
45.4545454545,45.4545454545,45.4545454545,44.5454545455,41.8181818182,34.5454545455,16.3636363636
41.3333333333,40.6666666667,40.0,36.0,34.6666666667,30.0,13.3333333333
43.75,43.75,42.5,42.5,36.25,38.75,16.25
47.5,46.6666666667,45.0,43.3333333333,43.3333333333,38.3333333333,25.0
47.2727272727,46.3636363636,47.2727272727,44.5454545455,44.5454545455,39.0909090909,31.8181818182
43.5294117647,40.5882352941,41.7647058824,38.2352941176,35.2941176471,28.8235294118,14.1176470588
46.6666666667,45.5555555556,44.4444444444,43.3333333333,37.7777777778,34.4444444444,18.8888888889
50.0,50.0,50.0,45.0,42.5,41.25,28.75
43.6363636364,43.6363636364,41.8181818182,40.9090909091,37.2727272727,33.6363636364,18.1818181818
38.1818181818,38.1818181818,38.1818181818,33.6363636364,32.7272727273,27.2727272727,17.2727272727
50.0,50.0,48.0,46.0,38.0,38.0,26.0
48.4615384615,46.9230769231,46.9230769231,43.8461538462,44.6153846154,36.1538461538,29.2307692308
50.0,50.0,50.0,50.0,47.5,45.0,30.0
50.0,50.0,47.7777777778,45.5555555556,43.3333333333,41.1111111111,17.7777777778
46.6666666667,44.4444444444,45.5555555556,43.3333333333,41.1111111111,33.3333333333,17.7777777778
50.0,50.0,50.0,50.0,50.0,50.0,46.6666666667
46.875,46.875,45.625,38.75,39.375,33.75,15.0
50.0,46.6666666667,46.6666666667,42.2222222222,43.3333333333,36.6666666667,25.5555555556
50.0,47.1428571429,47.8571428571,44.2857142857,42.8571428571,32.8571428571,19.2857142857
50.0,48.6666666667,46.6666666667,43.3333333333,41.3333333333,34.6666666667,17.3333333333
44.0,42.0,41.0,38.0,33.0,29.0,14.0
50.0,50.0,50.0,50.0,50.0,50.0,43.3333333333
48.5714285714,48.5714285714,48.5714285714,47.1428571429,47.1428571429,41.4285714286,18.5714285714
50.0,48.6666666667,43.3333333333,40.6666666667,39.3333333333,33.3333333333,18.0
44.2857142857,44.2857142857,41.4285714286,39.2857142857,34.2857142857,31.4285714286,15.7142857143
50.0,50.0,50.0,50.0,50.0,50.0,43.3333333333
50.0,46.3636363636,47.2727272727,42.7272727273,46.3636363636,40.9090909091,25.4545454545
42.3076923077,42.3076923077,41.5384615385,40.7692307692,35.3846153846,30.7692307692,20.0
47.3333333333,44.6666666667,46.6666666667,40.0,38.6666666667,28.6666666667,12.0
50.0,50.0,48.75,46.25,46.25,41.25,28.75
49.2307692308,50.0,47.6923076923,47.6923076923,42.3076923077,35.3846153846,19.2307692308
48.8888888889,47.7777777778,45.5555555556,42.2222222222,41.1111111111,36.6666666667,24.4444444444
46.6666666667,46.6666666667,46.6666666667,45.5555555556,41.1111111111,40.0,16.6666666667
50.0,50.0,48.0,46.0,42.0,38.0,26.0
50.0,50.0,50.0,50.0,50.0,50.0,46.6666666667
49.2307692308,47.6923076923,45.3846153846,43.0769230769,42.3076923077,34.6153846154,20.7692307692
40.9090909091,40.9090909091,39.0909090909,38.1818181818,33.6363636364,26.3636363636,17.2727272727
44.4444444444,43.3333333333,42.2222222222,38.8888888889,37.7777777778,33.3333333333,16.6666666667
50.0,49.0,49.0,47.0,43.0,38.0,20.0
49.1666666667,48.3333333333,46.6666666667,43.3333333333,41.6666666667,32.5,20.8333333333
48.0,49.0,46.0,47.0,48.0,41.0,31.0
46.4285714286,45.7142857143,46.4285714286,40.7142857143,40.0,33.5714285714,16.4285714286
50.0,50.0,50.0,50.0,45.0,40.0,30.0
50.0,50.0,49.0,48.0,46.0,41.0,21.0
50.0,50.0,50.0,50.0,50.0,50.0,35.0
50.0,50.0,46.6666666667,44.1666666667,40.8333333333,35.0,20.0
50.0,49.2857142857,45.7142857143,46.4285714286,40.7142857143,29.2857142857,17.8571428571
46.4285714286,45.7142857143,44.2857142857,45.0,42.8571428571,40.0,22.8571428571
50.0,48.1818181818,46.3636363636,43.6363636364,41.8181818182,39.0909090909,30.9090909091
50.0,49.2857142857,47.8571428571,45.7142857143,40.0,32.1428571429,14.2857142857
40.9090909091,40.9090909091,39.0909090909,39.0909090909,35.4545454545,26.3636363636,16.3636363636
48.75,48.75,48.75,43.75,41.25,36.25,16.25
42.5,42.5,38.75,36.25,32.5,28.75,15.0
49.2307692308,48.4615384615,43.0769230769,44.6153846154,38.4615384615,32.3076923077,22.3076923077
48.5714285714,47.1428571429,45.7142857143,43.5714285714,41.4285714286,37.1428571429,20.0
44.0,44.0,44.0,42.0,40.0,38.0,26.0
46.0,46.0,45.0,44.0,44.0,36.0,27.0
50.0,48.0,46.6666666667,45.3333333333,42.6666666667,37.3333333333,18.0
48.5714285714,48.5714285714,48.5714285714,45.7142857143,45.7142857143,40.0,25.7142857143
50.0,48.0,44.0,41.0,39.0,37.0,25.0
50.0,48.75,46.25,43.75,40.625,36.25,16.25
50.0,48.75,44.375,42.5,38.75,32.5,15.625
48.1818181818,47.2727272727,44.5454545455,46.3636363636,42.7272727273,39.0909090909,16.3636363636
45.0,43.5714285714,40.0,39.2857142857,33.5714285714,28.5714285714,15.0
50.0,50.0,50.0,50.0,50.0,50.0,46.6666666667
47.5,46.6666666667,45.0,43.3333333333,43.3333333333,40.0,24.1666666667
42.5,42.5,42.5,42.5,37.5,33.75,11.25
48.5714285714,48.5714285714,48.5714285714,48.5714285714,42.8571428571,40.0,25.7142857143
48.2352941176,46.4705882353,44.7058823529,40.5882352941,36.4705882353,31.1764705882,12.9411764706
46.6666666667,46.6666666667,45.5555555556,41.1111111111,37.7777777778,38.8888888889,17.7777777778
48.5714285714,48.5714285714,48.5714285714,45.7142857143,40.0,44.2857142857,21.4285714286
50.0,50.0,49.0909090909,48.1818181818,44.5454545455,43.6363636364,27.2727272727
46.875,46.875,43.75,41.875,40.0,33.125,15.625
48.75,48.75,47.5,43.125,37.5,33.125,16.875
46.875,46.25,44.375,40.625,40.0,35.625,14.375
45.0,45.0,42.5,40.0,39.1666666667,37.5,22.5
